p,rep,n_flipped,proto_f1,Mistral KG-RAG Plausibility,Mistral RAG Association,Mistral RAG Temporality,Mistral LLM Plausibility
0.2,13,34,0.39215686274509803,0.6455696202531646,0.5945945945945946,0.5210084033613446,0.5625
0.2,14,27,0.33663366336633666,0.6624203821656051,0.5850340136054422,0.4576271186440678,0.6415094339622641
0.2,15,38,0.3695652173913043,0.5675675675675675,0.5362318840579711,0.5137614678899083,0.5733333333333334
0.2,16,21,0.42105263157894735,0.6490066225165563,0.6524822695035462,0.5178571428571429,0.5751633986928104
0.2,17,30,0.38,0.6538461538461539,0.6301369863013698,0.49572649572649574,0.5822784810126582
0.2,18,31,0.35051546391752575,0.6535947712418301,0.5874125874125874,0.43859649122807015,0.6064516129032258
0.2,19,32,0.37037037037037035,0.6341463414634146,0.6233766233766234,0.464,0.6144578313253012
0.2,20,32,0.34,0.6153846153846154,0.6027397260273972,0.4444444444444444,0.569620253164557
0.2,21,25,0.41237113402061853,0.6666666666666666,0.6013986013986014,0.49122807017543857,0.632258064516129
0.2,22,26,0.34782608695652173,0.6081081081081081,0.5507246376811594,0.45871559633027525,0.52
0.2,23,16,0.3673469387755102,0.6753246753246753,0.6527777777777778,0.5043478260869565,0.6282051282051282
0.2,24,38,0.34615384615384615,0.65,0.52,0.4628099173553719,0.6049382716049383
0.2,25,30,0.38,0.6538461538461539,0.6027397260273972,0.49572649572649574,0.5569620253164557
0.2,26,27,0.3564356435643564,0.6369426751592356,0.5986394557823129,0.4576271186440678,0.6037735849056604
0.2,27,29,0.36893203883495146,0.6289308176100629,0.5503355704697986,0.5,0.5838509316770186
0.2,28,29,0.35789473684210527,0.6357615894039735,0.624113475177305,0.48214285714285715,0.6013071895424836
0.2,29,32,0.35294117647058826,0.6835443037974683,0.6486486486486487,0.5210084033613446,0.6375
0.2,30,32,0.42857142857142855,0.5974025974025974,0.6111111111111112,0.5217391304347826,0.5769230769230769
0.2,31,23,0.39603960396039606,0.6496815286624203,0.6258503401360545,0.4915254237288136,0.6037735849056604
0.2,32,34,0.2653061224489796,0.5974025974025974,0.6111111111111112,0.46956521739130436,0.5769230769230769
0.2,33,30,0.40816326530612246,0.5974025974025974,0.5972222222222222,0.48695652173913045,0.5384615384615384
0.2,34,26,0.32608695652173914,0.5945945945945946,0.5652173913043478,0.47706422018348627,0.52
0.2,35,27,0.37894736842105264,0.5827814569536424,0.624113475177305,0.48214285714285715,0.5490196078431373
0.2,36,21,0.4175824175824176,0.6258503401360545,0.6131386861313869,0.5,0.5503355704697986
0.2,37,31,0.3917525773195876,0.6274509803921569,0.5734265734265734,0.47368421052631576,0.567741935483871
0.2,38,34,0.3673469387755102,0.5844155844155844,0.5694444444444444,0.41739130434782606,0.5384615384615384
0.2,39,29,0.32989690721649484,0.5882352941176471,0.5734265734265734,0.43859649122807015,0.6064516129032258
0.2,40,26,0.32653061224489793,0.6103896103896104,0.6111111111111112,0.48695652173913045,0.5512820512820513
0.2,41,26,0.3076923076923077,0.65,0.64,0.4297520661157025,0.6419753086419753
0.2,42,35,0.37383177570093457,0.6625766871165644,0.6405228758169934,0.4838709677419355,0.6424242424242425
0.2,43,25,0.34951456310679613,0.6666666666666666,0.6040268456375839,0.48333333333333334,0.5962732919254659
0.2,44,43,0.3486238532110092,0.6666666666666666,0.6580645161290323,0.5079365079365079,0.6227544910179641
0.2,45,33,0.35398230088495575,0.7218934911242604,0.6666666666666666,0.5076923076923077,0.631578947368421
0.2,46,25,0.32323232323232326,0.6193548387096774,0.6206896551724138,0.4482758620689655,0.5732484076433121
0.2,47,20,0.36,0.6538461538461539,0.6164383561643836,0.49572649572649574,0.5822784810126582
0.2,48,30,0.26666666666666666,0.6164383561643836,0.5735294117647058,0.3925233644859813,0.5675675675675675
0.2,49,22,0.35294117647058826,0.6835443037974683,0.6216216216216216,0.48739495798319327,0.6125
0.2,50,35,0.3655913978494624,0.6174496644295302,0.5611510791366906,0.509090909090909,0.5562913907284768
0.2,51,30,0.41509433962264153,0.6049382716049383,0.631578947368421,0.5365853658536586,0.5853658536585366
0.2,52,23,0.42696629213483145,0.5655172413793104,0.5925925925925926,0.5471698113207547,0.5034013605442177
0.2,53,27,0.36893203883495146,0.6666666666666666,0.6577181208053692,0.55,0.6583850931677019
0.2,54,24,0.4,0.6027397260273972,0.6029411764705882,0.5233644859813084,0.5945945945945946
0.2,55,25,0.3925233644859813,0.6993865030674846,0.6274509803921569,0.532258064516129,0.6545454545454545
0.2,56,24,0.3673469387755102,0.6363636363636364,0.6527777777777778,0.48695652173913045,0.6025641025641025
0.2,57,21,0.38202247191011235,0.6068965517241379,0.6074074074074074,0.49056603773584906,0.54421768707483
0.2,58,30,0.43478260869565216,0.6351351351351351,0.5507246376811594,0.4954128440366973,0.52
0.2,59,34,0.2826086956521739,0.5945945945945946,0.5362318840579711,0.45871559633027525,0.56
0.2,60,29,0.38095238095238093,0.6335403726708074,0.609271523178808,0.45901639344262296,0.6257668711656442
0.2,61,29,0.30303030303030304,0.6064516129032258,0.593103448275862,0.43103448275862066,0.5605095541401274
0.2,62,25,0.4158415841584158,0.6496815286624203,0.5850340136054422,0.559322033898305,0.5911949685534591
0.2,63,36,0.32653061224489793,0.5974025974025974,0.5555555555555556,0.46956521739130436,0.5641025641025641
0.2,64,34,0.2765957446808511,0.5466666666666666,0.5571428571428572,0.43243243243243246,0.5921052631578947
0.2,65,25,0.38095238095238093,0.7204968944099379,0.6490066225165563,0.5245901639344263,0.6625766871165644
0.2,66,38,0.43137254901960786,0.6329113924050633,0.5540540540540541,0.453781512605042,0.5875
0.2,67,35,0.2828282828282828,0.6064516129032258,0.5655172413793104,0.43103448275862066,0.6114649681528662
0.2,68,24,0.42857142857142855,0.6493506493506493,0.6388888888888888,0.48695652173913045,0.5641025641025641
0.2,69,26,0.32653061224489793,0.6233766233766234,0.6111111111111112,0.45217391304347826,0.6153846153846154
0.2,70,38,0.29411764705882354,0.6329113924050633,0.6486486486486487,0.40336134453781514,0.5875
0.2,71,28,0.36,0.6282051282051282,0.589041095890411,0.4444444444444444,0.569620253164557
0.2,72,23,0.35051546391752575,0.6143790849673203,0.6013986013986014,0.49122807017543857,0.5935483870967742
0.2,73,27,0.33663366336633666,0.6624203821656051,0.6122448979591837,0.4067796610169492,0.6037735849056604
0.2,74,22,0.3877551020408163,0.6103896103896104,0.6111111111111112,0.48695652173913045,0.6025641025641025
0.2,75,23,0.3364485981308411,0.6625766871165644,0.6666666666666666,0.5,0.6060606060606061
0.2,76,28,0.34,0.6666666666666666,0.6164383561643836,0.5128205128205128,0.620253164556962
0.2,77,33,0.42105263157894735,0.5827814569536424,0.5673758865248227,0.5357142857142857,0.5882352941176471
0.2,78,31,0.29213483146067415,0.593103448275862,0.562962962962963,0.4716981132075472,0.5306122448979592
0.2,79,29,0.33707865168539325,0.593103448275862,0.5481481481481482,0.4528301886792453,0.5850340136054422
0.2,80,30,0.25,0.625,0.5733333333333334,0.4132231404958678,0.5802469135802469
0.2,81,33,0.3564356435643564,0.5987261146496815,0.6394557823129252,0.4406779661016949,0.6163522012578616
0.2,82,27,0.3300970873786408,0.6289308176100629,0.6308724832214765,0.45,0.6086956521739131
0.2,83,33,0.3883495145631068,0.6289308176100629,0.6174496644295302,0.48333333333333334,0.5838509316770186
0.2,84,27,0.3300970873786408,0.6289308176100629,0.5637583892617449,0.4166666666666667,0.5962732919254659
0.2,85,25,0.4,0.6832298136645962,0.5827814569536424,0.5245901639344263,0.6134969325153374
0.2,86,35,0.3925233644859813,0.6380368098159509,0.6666666666666666,0.5161290322580645,0.593939393939394
0.2,87,27,0.35051546391752575,0.6405228758169934,0.6153846153846154,0.45614035087719296,0.6193548387096774
0.2,88,26,0.3673469387755102,0.6363636363636364,0.5694444444444444,0.43478260869565216,0.6153846153846154
0.2,89,21,0.3711340206185567,0.6143790849673203,0.6573426573426573,0.49122807017543857,0.5935483870967742
0.2,90,36,0.42592592592592593,0.7073170731707317,0.6103896103896104,0.56,0.6265060240963856
0.2,91,26,0.33962264150943394,0.654320987654321,0.6710526315789473,0.4715447154471545,0.6097560975609756
0.2,92,29,0.3300970873786408,0.6540880503144654,0.5771812080536913,0.43333333333333335,0.6335403726708074
0.2,93,41,0.27586206896551724,0.5874125874125874,0.6015037593984962,0.4230769230769231,0.496551724137931
0.2,94,32,0.3958333333333333,0.618421052631579,0.6197183098591549,0.5309734513274337,0.5584415584415584
0.2,95,26,0.42,0.6410256410256411,0.6027397260273972,0.5299145299145299,0.620253164556962
0.2,96,20,0.40816326530612246,0.6623376623376623,0.6805555555555556,0.48695652173913045,0.5897435897435898
0.2,97,28,0.4222222222222222,0.6301369863013698,0.5588235294117647,0.5981308411214953,0.5405405405405406
0.2,98,26,0.46153846153846156,0.6625,0.64,0.512396694214876,0.6296296296296297
0.2,99,36,0.2978723404255319,0.56,0.5142857142857142,0.43243243243243246,0.5394736842105263
0.2,100,30,0.4,0.6794871794871795,0.6575342465753424,0.5470085470085471,0.6075949367088608
0.2,101,32,0.30434782608695654,0.6351351351351351,0.5652173913043478,0.47706422018348627,0.5866666666666667
0.2,102,20,0.39622641509433965,0.654320987654321,0.6447368421052632,0.5040650406504065,0.6585365853658537
0.2,103,26,0.3333333333333333,0.618421052631579,0.6197183098591549,0.46017699115044247,0.5974025974025974
0.2,104,30,0.34,0.6410256410256411,0.6712328767123288,0.5299145299145299,0.6455696202531646
0.2,105,31,0.3564356435643564,0.6369426751592356,0.5578231292517006,0.4745762711864407,0.6163522012578616
0.2,106,29,0.3619047619047619,0.6956521739130435,0.5695364238410596,0.45901639344262296,0.6257668711656442
0.2,107,25,0.37362637362637363,0.5850340136054422,0.5985401459854015,0.5185185185185185,0.5906040268456376
0.2,108,25,0.3564356435643564,0.6624203821656051,0.6122448979591837,0.4576271186440678,0.6415094339622641
0.2,109,27,0.36363636363636365,0.6451612903225806,0.5793103448275863,0.46551724137931033,0.5859872611464968
0.2,110,29,0.36363636363636365,0.5806451612903226,0.6206896551724138,0.46551724137931033,0.5222929936305732
0.2,111,35,0.31683168316831684,0.6624203821656051,0.5850340136054422,0.4406779661016949,0.6163522012578616
0.2,112,30,0.2826086956521739,0.581081081081081,0.5072463768115942,0.45871559633027525,0.5333333333333333
0.2,113,36,0.3695652173913043,0.5540540540540541,0.5652173913043478,0.42201834862385323,0.5866666666666667
0.2,114,29,0.3917525773195876,0.6274509803921569,0.6013986013986014,0.5263157894736842,0.5935483870967742
0.2,115,24,0.39215686274509803,0.6455696202531646,0.6081081081081081,0.48739495798319327,0.5875
0.2,116,35,0.4424778761061947,0.6982248520710059,0.6918238993710691,0.5384615384615384,0.6432748538011696
0.2,117,33,0.39603960396039606,0.6369426751592356,0.6530612244897959,0.5423728813559322,0.6163522012578616
0.2,118,36,0.5,0.6375,0.6533333333333333,0.512396694214876,0.6172839506172839
0.2,119,28,0.43636363636363634,0.7108433734939759,0.6282051282051282,0.5984251968503937,0.6309523809523809
0.2,120,26,0.36,0.6410256410256411,0.6164383561643836,0.49572649572649574,0.6075949367088608
0.2,121,25,0.3368421052631579,0.6225165562913907,0.5815602836879432,0.42857142857142855,0.6143790849673203
0.2,122,31,0.3047619047619048,0.5962732919254659,0.609271523178808,0.39344262295081966,0.5766871165644172
0.2,123,16,0.40816326530612246,0.7012987012987013,0.625,0.5043478260869565,0.5897435897435898
0.2,124,35,0.30303030303030304,0.5806451612903226,0.5655172413793104,0.41379310344827586,0.535031847133758
0.2,125,28,0.41509433962264153,0.6172839506172839,0.6842105263157895,0.5365853658536586,0.5975609756097561
0.2,126,39,0.3368421052631579,0.6357615894039735,0.5815602836879432,0.48214285714285715,0.6143790849673203
0.2,127,27,0.3047619047619048,0.6956521739130435,0.6490066225165563,0.45901639344262296,0.6257668711656442
0.2,128,25,0.36363636363636365,0.6580645161290323,0.6206896551724138,0.4482758620689655,0.5732484076433121
0.2,129,30,0.375,0.6710526315789473,0.6338028169014085,0.49557522123893805,0.6103896103896104
0.2,130,23,0.4,0.609271523178808,0.624113475177305,0.5,0.6143790849673203
0.2,131,35,0.3434343434343434,0.5806451612903226,0.5655172413793104,0.4482758620689655,0.6242038216560509
0.2,132,31,0.40404040404040403,0.6451612903225806,0.6206896551724138,0.4827586206896552,0.5605095541401274
0.2,133,33,0.32323232323232326,0.6064516129032258,0.6068965517241379,0.4482758620689655,0.5605095541401274
0.2,134,27,0.3838383838383838,0.632258064516129,0.6068965517241379,0.5172413793103449,0.5987261146496815
0.2,135,26,0.3673469387755102,0.6753246753246753,0.6111111111111112,0.5043478260869565,0.5512820512820513
0.2,136,27,0.28865979381443296,0.6274509803921569,0.6153846153846154,0.45614035087719296,0.5935483870967742
0.2,137,35,0.31683168316831684,0.5732484076433121,0.5850340136054422,0.423728813559322,0.49056603773584906
0.2,138,36,0.3333333333333333,0.6829268292682927,0.5844155844155844,0.496,0.6506024096385542
0.2,139,33,0.31683168316831684,0.6496815286624203,0.6122448979591837,0.4406779661016949,0.6289308176100629
0.2,140,28,0.37254901960784315,0.6835443037974683,0.581081081081081,0.48739495798319327,0.6625
0.2,141,39,0.3883495145631068,0.6289308176100629,0.5906040268456376,0.43333333333333335,0.5714285714285714
0.2,142,36,0.40384615384615385,0.7125,0.6533333333333333,0.5289256198347108,0.6419753086419753
0.2,143,26,0.36,0.6410256410256411,0.6027397260273972,0.49572649572649574,0.6582278481012658
0.2,144,28,0.4444444444444444,0.6707317073170732,0.6753246753246753,0.496,0.6385542168674698
0.2,145,21,0.36893203883495146,0.6792452830188679,0.6577181208053692,0.5,0.6335403726708074
0.2,146,30,0.36538461538461536,0.65,0.6266666666666667,0.4793388429752066,0.6049382716049383
0.2,147,35,0.4144144144144144,0.6826347305389222,0.6242038216560509,0.515625,0.650887573964497
0.2,148,26,0.3111111111111111,0.6027397260273972,0.5588235294117647,0.3925233644859813,0.5945945945945946
0.2,149,24,0.2608695652173913,0.5540540540540541,0.5652173913043478,0.3669724770642202,0.5466666666666666
0.2,150,39,0.35051546391752575,0.6013071895424836,0.6013986013986014,0.45614035087719296,0.5935483870967742
0.2,151,33,0.33707865168539325,0.6068965517241379,0.6370370370370371,0.4528301886792453,0.54421768707483
0.2,152,29,0.3434343434343434,0.6451612903225806,0.593103448275862,0.4827586206896552,0.6114649681528662
0.2,153,25,0.39603960396039606,0.6114649681528662,0.6530612244897959,0.4745762711864407,0.5911949685534591
0.2,154,31,0.36893203883495146,0.6666666666666666,0.5771812080536913,0.5166666666666667,0.6211180124223602
0.2,155,31,0.40404040404040403,0.6193548387096774,0.6482758620689655,0.4827586206896552,0.5987261146496815
0.2,156,18,0.3673469387755102,0.6623376623376623,0.625,0.5217391304347826,0.6282051282051282
0.2,157,22,0.36,0.6666666666666666,0.6027397260273972,0.47863247863247865,0.569620253164557
0.2,158,23,0.3619047619047619,0.6708074534161491,0.6490066225165563,0.5081967213114754,0.6503067484662577
0.2,159,29,0.33663366336633666,0.6496815286624203,0.6258503401360545,0.4406779661016949,0.6540880503144654
0.2,160,25,0.36363636363636365,0.6451612903225806,0.6344827586206897,0.5,0.6242038216560509
0.2,161,22,0.3695652173913043,0.6486486486486487,0.6086956521739131,0.4954128440366973,0.5733333333333334
0.2,162,21,0.37894736842105264,0.6225165562913907,0.6524822695035462,0.5,0.6013071895424836
0.2,163,23,0.32989690721649484,0.6143790849673203,0.5874125874125874,0.47368421052631576,0.5548387096774193
0.2,164,28,0.39622641509433965,0.654320987654321,0.5921052631578947,0.4715447154471545,0.6097560975609756
0.2,165,28,0.391304347826087,0.5945945945945946,0.5797101449275363,0.45871559633027525,0.5866666666666667
0.2,166,26,0.38,0.6923076923076923,0.6027397260273972,0.5470085470085471,0.6075949367088608
0.2,167,38,0.34782608695652173,0.5675675675675675,0.5362318840579711,0.42201834862385323,0.5333333333333333
0.2,168,31,0.35789473684210527,0.6225165562913907,0.6382978723404256,0.48214285714285715,0.6013071895424836
0.2,169,26,0.42,0.6410256410256411,0.5753424657534246,0.5128205128205128,0.6455696202531646
0.2,170,23,0.35514018691588783,0.7239263803680982,0.6405228758169934,0.4838709677419355,0.6545454545454545
0.2,171,31,0.34951456310679613,0.6540880503144654,0.6442953020134228,0.4666666666666667,0.6211180124223602
0.2,172,25,0.3564356435643564,0.6624203821656051,0.6122448979591837,0.4915254237288136,0.6037735849056604
0.2,173,31,0.3838383838383838,0.6193548387096774,0.6068965517241379,0.4827586206896552,0.6114649681528662
0.2,174,32,0.36,0.6282051282051282,0.6027397260273972,0.47863247863247865,0.5949367088607594
0.2,175,33,0.39603960396039606,0.6496815286624203,0.6122448979591837,0.5254237288135594,0.5786163522012578
0.2,176,26,0.32,0.6410256410256411,0.6438356164383562,0.42735042735042733,0.5822784810126582
0.2,177,27,0.27956989247311825,0.6174496644295302,0.5899280575539568,0.45454545454545453,0.5695364238410596
0.2,178,32,0.35185185185185186,0.7195121951219512,0.6623376623376623,0.544,0.6144578313253012
0.2,179,21,0.32323232323232326,0.6580645161290323,0.6482758620689655,0.5,0.5732484076433121
0.2,180,29,0.40860215053763443,0.6577181208053692,0.6187050359712231,0.5454545454545454,0.5827814569536424
0.2,181,23,0.32323232323232326,0.6064516129032258,0.6068965517241379,0.4482758620689655,0.5477707006369427
0.2,182,31,0.31683168316831684,0.6878980891719745,0.6258503401360545,0.4745762711864407,0.6289308176100629
0.2,183,44,0.34782608695652173,0.581081081081081,0.6086956521739131,0.4954128440366973,0.5066666666666667
0.2,184,26,0.3148148148148148,0.6707317073170732,0.6233766233766234,0.432,0.6506024096385542
0.2,185,27,0.39603960396039606,0.6496815286624203,0.6122448979591837,0.5254237288135594,0.5911949685534591
0.2,186,23,0.35789473684210527,0.6622516556291391,0.6382978723404256,0.48214285714285715,0.6405228758169934
0.2,187,25,0.36893203883495146,0.6792452830188679,0.5503355704697986,0.5166666666666667,0.5838509316770186
0.2,188,26,0.4117647058823529,0.6835443037974683,0.6081081081081081,0.5210084033613446,0.6
0.2,189,24,0.36,0.6666666666666666,0.6164383561643836,0.4444444444444444,0.620253164556962
0.2,190,32,0.3469387755102041,0.6363636363636364,0.5694444444444444,0.48695652173913045,0.6282051282051282
0.2,191,41,0.3238095238095238,0.5962732919254659,0.5827814569536424,0.4426229508196721,0.6380368098159509
0.2,192,29,0.39603960396039606,0.6751592356687898,0.6394557823129252,0.5084745762711864,0.6037735849056604
0.2,193,27,0.3853211009174312,0.6545454545454545,0.632258064516129,0.5396825396825397,0.5868263473053892
0.2,194,32,0.3181818181818182,0.5555555555555556,0.5522388059701493,0.41904761904761906,0.4931506849315068
0.2,195,27,0.3883495145631068,0.6666666666666666,0.6308724832214765,0.5166666666666667,0.6708074534161491
0.2,196,27,0.4421052631578947,0.6225165562913907,0.6099290780141844,0.48214285714285715,0.5751633986928104
0.2,197,22,0.4166666666666667,0.6447368421052632,0.647887323943662,0.5486725663716814,0.5194805194805194
0.2,198,33,0.34408602150537637,0.6040268456375839,0.60431654676259,0.509090909090909,0.5695364238410596
0.2,199,29,0.30927835051546393,0.6013071895424836,0.5454545454545454,0.49122807017543857,0.632258064516129
0.2,200,22,0.3541666666666667,0.6447368421052632,0.647887323943662,0.49557522123893805,0.5844155844155844
